content,score,Label
"ml makin kesini makin aneh, ada aja bug ngeleg/ngefrem, make hp yang pertama masih ngefram dan gabisa di sentuh semenjak ada nya revamp item sama revamp hero, make hp yang ke 2 juga sama aja, gabisa di pencet gabisa di otak atik, harus restart ulang biar bisa di pencet",1,Negatif
"Kecewa sama nih game , gua bermaksud bertahan di game ini gua pikir moonton bakal perbaiki sistem nya biar dapet tim yg jago ,tapi pas gua main masih aja ketemu player yg gk bisa main , padahal gua berharap karena ada saingan baru moonton bakal perbaiki sistem nya , klo kayak gini mending pindah ke game sebelah , makin hari makin bikin kecewa ini game , mw solo rank aja di persulit",1,Negatif
"Hadehh, makin lama matchmaking makin ngawur, banyak banget dark sistem yang berkeliaran, selalu dapet tim ngetroll, sedangkan musuh pada jago semua, tolong lahh sistem matchmaking nya di perbaiki!!!!!!!!",1,Negatif
"Jangan hanya event nya doang yang bagus tapi performanya sinyalnya juga dong, jaringan saya sangat bagus untuk menjalan apk lain ngebut banget tapi ketika main ML tiba tiba menjadi Lag mengganggu ke permainan saya tolong perbaiki!!!! Edit: sampai sekarang sama aja!!sinyal bagus tapi malah lag perbaiki dulu tuh server sebelum banyak patch gue kasih bintabg satu!!!",1,Negatif
"Menurut saya mobile legends bagus... Hanya saja kita selalu di kasih panismant atau hukuman entah itu jaringan yg ilang atau mungkin karena ad yg perlu di lakuin,pas kita balik lagi ke game langsung di kasih panismant... Hadehh tolong donk di perbaiki kita kan main game buat hiburan bukan buat emosi... Tolong donk di perbaiki baik dari developer atau IT dan untuk mode Rank terkesang jomplang engga seimbang... Bad",1,Negatif
"Teruntuk mobile legend/moonton, bukan karena game nya tidak enak, tapi player nya, ada yg sengaja ngetroll, toxic, bocah, beban, player seperti ini lah yg tidak buat nyaman untuk main, jadi percuma kalian upgrade, terus bagi bagis skin gratis, tapi masih banyak player yg meresahkan, gua tau kalian panik semenjak HOK masuk, dan para player pindah game. Saran gua ya, bukan grafic nya yg harus di update/bagi bagi skin gratis, tapi player yg meresahkan ini harus di atasi.",1,Negatif
"Awal awal memang sangat mudah, tapi lama kelamaan makin susah dan sampai sampai tidak di kasih menang sama sekali,ketika sudah mencapai rank mythic atau rank tertinggi di mobile legend sering di kasih lo streak(kalah berturut-turut), dan ketika solo rank teman satu tim di kasih dragsystem ,saya kasih bintang satu karna game nya tidak bagus, sebaik nya jangan download game ini bagus luar nya saja, dalam nya penuh kekalahan, jika anda maksa download game ini seminggu kemudian anda akan prustasi.",1,Negatif
"Tolong tambahkan fitur tombol voice to text (untuk mempermudah koordinasi tanpa repot mengetik) juga tambahkan fitur ""3 second voice chat"" dimana suaranya bisa bisa didengar team secara default, 3 detik aja supaya gak ada spam suara yang mengganggu",5,Positif
"Hay moontoon. Kenapa waktu Login, ada keterangan sinyal error, ""Tolong restart game"" berkali- kali seperti itu. Terus di dalam game, lelet dan jaringan jelek terus. Padahal sinyal dan Hp saya Spek tinggi. Tolong diperbaiki lagi Mobile Legend ini Moonton. Jgn buat kami sebagai Player jadi kesal dan bosan. Terima kasih.",5,Positif
"Game apaan Nemu tim gapernah ada yang bener sampe lose streak 15 kali sesuaikan dong moontod biar pada seru main nya,game buat ngilangin stresss malah tambah stresss Saya sebagai player solo sangat resah dengan player2 yang gapunya otak,tolong di sesuaikan tim dan musuh nya moontod.setiap solo rank gapernah dapet tim yang enak tolong lah monoton perbaiki lagi sistem nya",2,Negatif
"Makin banyak bug ya ternyata mending main game sebelah aja yang mirip mlbb wkwkwk . GW kira semakin di update semakin oke dan baik ternyata... ew bangett makin busuk dan buruk , ini gw ga ngejelekin mlbb , tapi kenyataannya semakin ke sini bug nya makin banyak. Entah itu bug jaringan dan lain lain , bahkan karakter kita bisa gerak sendiri (padahal jaringan oke banget data+wifi) . Semoga ada perubahan ya ml , thank u telah menemaniku dari dulu,💖💔",1,Negatif
"Game nya bagus, grafik nya juga, intinya developer nya tolong sekali kurangi dari sistem, beri tim yg imbang ya, juga jangan sampai game ini diremehkan oleh game yg baru rilis, intinya kembangkan game ini supaya menarik dan keren, grafik yg di tambah, hero yg di tambah, skin jga Semangat dan terimakasih untuk game Mobile Legends: Bang Bang❤",5,Positif
"g bisa kah bikin system yg bener,masak tim dikasih kda 0/11/3 tapi musuh 13/04.yg jadi masalah bukan cuma sekali tapi berkali"".klau di liat"" setiap update malah makin rusak system ny malah aku lebih suka sama system S20 kebawah masih bagus dapat tim dan musuh seimbang tapi sekarang masak harus lose stream tiap hari sih,ngebuang"" waktu banget.maaf cakap sekarang udah rilis kan game moba baru,kalau ditinjau dari hasil review orang"" mereka puas dengan game tsb.game tsb mengajikan control yg mudah->",1,Negatif
"Ml skarang knapa bgitu habis di kasih tim winnstreak trus di kasih lose streak lagi Klau ngk player lose player afk yg di kasih , kadang kadang jaringan bagus di sengaja buat lelet biar kalah, ngk kayak dulu lagi mobile legends , pengen mobile legends yg dulu. Playernya enak2 main solo dulu, skarang habis main satu tim, game brikutnya jadi musuh.",1,Negatif
"Systemnya menyusahkan player dalam bermain dan hasilnya banyak kalah dibandingkan menang , seringkali saya bermain dengan renk yang lebih bawah dari saya, dan terkadang saya satu tim dengan player yang egois dalam memilih Hero alhasil komposisi Hero di tim menjadi tidak seimbang.",2,Negatif
"Saat war lag terus match menang tapi ada notice jaringan terputus saat pertandingan history anda kami simpan. Tapi tier gak naik, saya update di playstore jadi gak bisa masuk akun lama malah registrasi baru padahal sudah saya bind akun.. Balikin akun saya yang lama donk",5,Positif
Baru update talent belum lama udah update lagi. Bnyak player belum menguasai sehingga timbullah dark sistem. Revam hero ga berguna sama sekali ga ada bagus bagusnya.. Tolong kalo pilih desainer yang berbakat.. Kecewa saya sama moontonn saya mau pindah game HOK saja lebih seru. Byeeee,1,Negatif
"Makin kesini makin buruk gamenya,mulai dari dark system,masalah jaringan padahal jaringan ku bagus tetep lag heronya jalan sendiri ga bisa ke kontrol,tim nya ga adil musuhnya kuat² semua di kasih tim ga jago,udah di kasih losetreak lebih dari 5 kali, ""I'm quitting here"",""bye moonton""👋👋👋. (Untuk sementara) Kalo udah di perbaiki ""I'll be back""",1,Negatif
"Mohon untuk pihak Mobile legenda (moontoon) untuk mengoptimalkan game nya kembali,saya baru dapet update saya tidak bohong game nya berat sangat sudah bersihkan chat namu tetap tidak karuan setelah update ini benar² berat,untuk jaringan bagus tapi ketika war saat saya menggerakkan Joystick nya atau control nya, karakter tidak mengikuti game nya bukan saya yg merasakan saja teman saya kami main open mic juga sama seperti saya,jadi mohon optimal kan kembali dari pihak Moontoon nya.",5,Positif
"Untuk grafik oke lahkya, tapi kalo urusan sinyal aku coba main dengan menggunakan wifi ataupun data pribadi tetap menyebabkan leg terhadap sinyal yang buruk, ntah kenapa yang pasti itu sangat mengganggu kita saat main. Dan tolong untuk ini tolong diperbaiki, aku kasih bintang 2 dulu karena masih ada kekurangan 🌟🌟 Semakin ke sini update nyh GK jelas. Yang tadinya udh grafit terbagus menjadi grafik terburuk menurut saya. ML update yang kemaren itu udh yang versi terbaru,kenapa sekarang k yg lama",2,Negatif
"Penurunan kualitas kenyamanan pemain berkurang, banyaknya dark sistem dan tidak ratanya pembagian dalam suatu tim membuat tim tidak seimbang sehingga mengalami kekalahan terus menerus, sangat disayangkan.",1,Negatif
Ini game apa sih sumpah waktu mau Menang tiba tiba merah alhasil kami pun jadi kalah. padahal sinyal bagus bagus aja. Oi game ml masalah sinyal tolong lah perbaiki jng fokus ke event event gak jelas itu sinyal dulu perbaiki.awas loh semua player mu pindah ke game sebelah (HOK) termasuk saya.,1,Negatif
"Saya bermain cukup lama, menang saya akui skill saya pas Pasan, tapi jika di satukan dengan tim fight yang bagus, skill saya bisa berkembang, tapi ntah knp, semakin lama dark sistem semakin tidak jelas, mulai dari rekan tim yang tidak memenuhi semua roll pada game, bahkan 1 game tim saya kadang bisa pick 2 mage, atou roll lainya, sedangkan tim musuh selalu Ter isi lengkap semua roll, sebagai player solo saya sudah tidak push ranked semenjak season kemarin.",1,Negatif
"sebenarnya game nya bagus, grafik nya juga bagus, cuma tolong lah papi moonton, kasih tim yang bagus, walaupun saya legend abadi, tapi seenggaknya tim sama musuhnya seimbang lahh kadang gwejh sampai losetreak lho, sama perbanyak event event yg berbau skin gratis, soalnya saya player gratisan hwhwhw🙏😁",5,Positif
"Pindah ajalah dari game ini. Pelit banget ngasih 3 spin jjk pas di spin malah cuma dapat point aja, itupun kalo ditukar masih pas-pasan buat dapat emote 🗿 Minimal kalo ngasih event kasih normal skin lah. Honor of kings aku baru main dikasih banyak skin hehe",1,Negatif
Sumpah ini game kalo mau lost ada ada aja gangguan dari monton tidak ramah bintang 2 ada aja gangguan min tolong di benerin dong ping nya masa kalo udah lost streak pasti jelek sinyal aneh game ini jadi tolong diperbaiki lagi jangan nyusain player² lain lah min sesuaikan lah temen nya juga yg setara.,4,Positif
"Tolong perbaiki algoritma game ini, di karenakan banyak ketemu tim bot dan tim yang tidak sesuai rank dengan kita,sedangkan kalau di tim musuh full player asli dan rank yang sesuai,oleh karena itu hapus aja dark sistem di game ini🤢🤮🤮(meskipun ulasan ku gabakal di bales sama montod)🤢🤮",1,Negatif
Kualitas game ini sebenarnya bagus..hanya saja masih bnyak sistem yang kacau yg harusnya perlu di perbaiki.saya rasa akan bnyak yg bosan bermain game ini jika sistem selalu kacau..dan bisa jadi pindah ke game sebelah,2,Negatif
"Game ini tu gmna ya.. Pas solo rank mainnya serius, selalu aja di tim sendiri ada yang mainnya aneh dan beban tim. Dan yang paling amit2 bngt itu, Rank udah pada Mythic keatas kok masih aja sering Nemu EXP pakai Zilong. Apa hebatnya Zilong sih? Dah gtu cuma mati2 doang di match nya. Kalau jago mah ga papa, kalau ngga kan cuma bikin setim stress. Ini hanya terjadi untuk solo player. Sangat dianjurkan untuk Mabar klo main game ini, kalau solo dan pengen menang hanya menambah stress playernya.",1,Negatif
"Semakin update game nya malah semakin berat, apalagi saat buka chat, tolong untuk di perkecil ukuran data nya lagi, kami para pengguna device low end sangat terganggu, apalagi buat player solo yang lagi cari partyan dari chat global sangat kesusahan karna saat buka chat lag parah, tolong untuk di perbaiki lagi",1,Negatif
"Developer moonton sadah hang, tambah tahun game na makin bobrok,,, revamp Hero, equipment, update sana sini hasilnya jadi buat pusing, jaringan 4G ja bisa ngeframe,tambah dark system' yang membludak. Developer katarak ini,ratingnya dah turun mau diturunkan lagi,wkwkwk",1,Negatif
"Sinyal di Samsung a33 5G pada saat pertandingan selalu tidak stabil, sinyal selalu naik turun hijau, kuning, merah berulang selalu seperti itu.. padahal sinyal wifi lancar dan stabil.. nanya temen yg hp nya Samsung a33 5G juga permasalahan nya sama seperti itu... Mohon diperbaiki untuk Samsung a33 5G agar bug sinyal nya diperbaiki",1,Negatif
"isu dark system, rebutan lane, hyper tank, skin gacha susah dapat (habis banyak uang), hero kurang balance (hero itu itu saja), dan masih banyak lagi kekecewaan saya terhadap game ini... berbeda dengan game sebelah, semoga bisa berbenah, sudah lebih 5 tahun main ini dan tidak ada improve yang berarti (walau ada item preparation terbaru), banyak hal yang tidak bisa saya ungkap... jujur saja, saya kecewa...",1,Negatif
"buruk sangat sekarang game ini parah banget,, gk ngerti sama sistem montion sekarang,, semakin di upgrade semakin ngeleg harus ganti ke ram yg pling tinggi,, parah,, tpi kualitas nya kurang bagus,, kasian sama yg kelas menengah,,",1,Negatif
"Next update terlalu banyak mengubah kontrol dari yg sudah normal/enak menjadi rusak, perbaiki lagi masalah kontrol bukan dari masalah event/hadiah gratis, player cuma mau kenyamanan saat bermain bukan tampilan atau efek skill yg berlebihan. Tolong perbaiki masalah ini atau next time banyak player yg berhenti atau berpaling game.",1,Negatif
"Teruntuk apdeb sekarang monton kurang kerjaan ya, kok yuzonk sekarang kayak katak loncatannya, terus jadi lembek lagi, ga seperti dulu dan satu lagi buildnya tolong lh, itu yg di hilangkan buildnya andalan saya main exp, mna si gantinya, kerna terpaksa aku main ml ini kalo ga pubg aku mainkan, ini lantaran ram ga mewakili. Bintang 2 yg bisa saya barikan apdete skaran agalqin emang",2,Negatif
"teruntuk developer moonton ya,,tolong, game ini sangat bagus, tp saya sering mengalami kejadian yang sangat tdk menguntungkan sperti terjadinya hero jalan sendiri didalam game, terjadinya lag secara berturut2 padahal sinyal posisi aman2 saja,,, ini sangat mengacaukan prasaan dan sangat tdk memberikan kenyamanan saat permainan berlansung",1,Negatif
"semenjak di update,.. koneksi nya bermasalah.. ngebug, padahal jaringan lancar, tolong di perbaiki, saya jadi afk gara gara lengket, ram hp saya juga ga kecil, saya merasa kecewa",1,Negatif
"Sejauh ini gamenya tidak buruk atau semacam nya, dari segi grafik animasi dll itu sangat keren dan cantik, tapi terkadang rawan sekali di beri dark sistem, hasilnya hasil pertandingan selalu kalah, awalnya selalu bilang ""yaudah sih gapapa sabar aja, lagian cuma game"" tapi sering banget lose treak dan membuat stres, suka banget ya kayaknya ngasih dark sistem ke aku? ckp tw",5,Positif
"paan njr gajelas bgt,update bukannya makin bagus malah makin keliatan jadul,hero di revamp malah makin burik,ling malah kaya game kaku jelek bgt,kalo buat yu zhong,tampilan,efeck skill,suara skill udah oke cma yg parah bgt build,mini map,ling revamp,dll yg makin buruk,keliatan kaya game jadul,kaku,kalo makin buruk gini gimana mau nyaingin game HOK,yang ada pada pindah smua,kembaliin ml kaya semula aja,diupdate bukan makin bagus malah makin jelek,ngeliatnya aja pusing,mual kya main Minicraft",1,Negatif
"Game ini tidak terdapat unsur keadilan saat dalam pertandingan saya selalu mendapatkan tim yang tidak bisa bermain, tetapi musuh sangat hebat, untuk memenangkan gamenya terasa tidak mungkin, tolong di perbaiki lagi sistemnya agar saya bisa bermain dengan senang antara tim dan musuh sama-sama kuat",1,Negatif
"Moonton niat gk sih buat ni game, bukannya makin bagus malah makin gak bagus, darksystem, bisa gk sih ngasih kita musuh tuh yg sma kyk kita, epic di temuin sama mantan mythic+, coba ngasih yg sama gitu rank tertinggi ny. jaringan bagus pas main malah gk bagus, gimana sih",1,Negatif
"Saya sudah menyerah dengan game ini. Tidak ada gunanya saya dapat hero gratis dan skin gratis jika sistem matchmaking tidak kunjung diperbaiki. Hampir setiap bermain selalu saja bertemu musuh yang terlalu kuat sekaligus mendapat tim yang sangat lemah bahkan bodohnya keterlaluan. Jika tidak ada perbaikan akan lebih banyak orang memilih mencari game lain. Pemain dipaksa membuang waktu hanya untuk kalah, kalah, kalah, dan hanya sekali menang ibarat seperti bermain judi.",1,Negatif
"Sistem match yang kacau, tidak seimbang dengan tim lawan, sengaja dikalahkan oleh sistem agar tidak bisa naik peringkat ( tier, bintang, point, dll )....Sejago atau sehebat apapun kita dalam bermain tetap saja akan kalah dengan sistem dari gamenya sendiri, yang seharusnya kita yang mengatur menang kalahnya suatu game tapi tidak dengan mobile legend ini, SISTEM YANG AKAN MENGATUR KALIAN UNTUK MENANG ATAU KALAH.....perbaiki sistem permainan seperti ini dan saya akan mempertimbangkan rating gamenya",1,Negatif
"Secara keseluruhan sii, ok lah. Tapi yg gak ngotak tuh musuh nya + tim nya. Minimal kasih tim yg supportif dan musuh yg setara juga. Jangan di kasih tim yg jelek, musuh nya malah lebih kuat. Itu namanya gak adil. Tolong, di kasih server yg lebih setara dengan tingkat nya. Gak lucu kalo kita main nya kalah mulu. Tolong di perbaiki. Terimakasih.",4,Positif
Game bagus tapi sangat di sayangkan minus disaat jaringan kita lgi down hero kita jalan sendiri sampai ke base musuh. Mohon di perbaiki jika jaringan sedang down setidaknya hero kita hanya diam di tempat saja hingga tidak membuat kerugian,2,Negatif
"makin kemari makin rusak, sinyal di in game tolong di optimalkan biar ga kena senggol sama game baru!!!! sinyal sudah di test dan hasil nya bagus, tapi di in game berbeda. mode speed jaringan sudah di aktifkan tapi tetap ga ada kemajuan, mohon di respon dengan segera, kalau kami bisa melakukan yang terbaik untuk mlbb setidaknya kami butuh feedback meskipun hanya sebatas sinyal!!!!!!!!!!!!!!!!!",1,Negatif
"Game ini memang udah bagus banget dan suka sama grafik HDnya, tapi sesekali kurangin darksistemnya 🙏, saya kan player solo dan susah banget dapat teman mabar gitu, jdi saya sering dapet tim match darksistem mlu, akhirnya gw main sendiri, dan kalah mlu, bintang gw jdi naik turun, sampe gw ngestuck di GM 2 bulan loh.. Tolong ya moonton 😔🙏",2,Negatif
"Untuk developer, gamenya sudah bagus, tapi cara bermain dari tim kurang bagus, apalagi musuhnya sangat jago seperti proplayer, sedangkan di tim kami ada yang sengaja troll dan cara bermainnya kurang bagus, jadi saya mohon untuk memberikan tim dan lawan yang seimbang dan serius!!, agar tidak menjadi pertengkaran di dalam game, kami mohon dengan serius, perbaiki segera!!.",1,Negatif
"Game ini semakin hari semakin eror/jaringan game suka lelet/ujung2 Afk,,kredit skor kurang/player lain dikit2 main lapor,,tolong lah sistem diperbaiki lagi/dan satu hal lagi,, sebagi player kami.ingin mengirimkan pesan ke game ini ngk bisa,, untuk masalah bermain,jngn hanya bisa menyalakan player, tapi sistem game ini juga suka eror,dan sistem moonton selalu curang,menang sdkit,,kalah lebih banyak,,Game ini benar2 sialan.",1,Negatif
"Kalo ga kuat nahan emosi ga usah main game ini,game ini bikin kita malah makin stress bukan menjadi tenang karna banyak player yg berkata kasar ataupun membully dalam game. Dan sistem matchmaking nya pun ga seimbang, kita nya solo musuh nya partyan tolong perbaiki sistem nya dulu dibandingkan update besar tapi tidak diperbaiki sistem matchmaking nya",2,Negatif
"Tidak tahu kenapa saat Saya main selalu terkena dark system, tergabung di 1 tim yang sengaja membuat gw kalah dalam pertandingan game nya seru tapi yg bikin ga seru itu system mainnya yg kadang kadang dipertemukan dengan tim yg tidak seimbang semoga bisa diperbaiki lagi supaya tidak ada lagi dark system",2,Negatif
"Catatan!! Tolong perbaiki sistemnya, saya bukan player baru!!! Tapi saya sering di kasih team yang player nya baru menginjak mytick dengan level akun masih di bawah player di rank tersebut!!! Jangan hanya banyak event yang di keluarkan!!",1,Negatif
"ㅤdevelopmet lebih mentingin event di banding memperbagus game nya, setiap game tiba-tiba lag, jaringan juga bagus, pas di pencet hijau, percuma event terus kalau masalah "" di game nya engga pernah di urus dari match yang engga ketolong, sistem lawan yang kurang seimbang, perbaiki dulu masalah di game baru ke event.",1,Negatif
"Mobile legends sudah semakin baik sejak pertama kali saya download, cuman tampilan yg diperbaiki matchmakingnya masih ampas bisa bisanya ketemu rank immortal sedangkan rank gua mitik biasa,dan selalu dikasih lawan yg keras banget sedangkan tim gua asal asalan mainnya,tolonglah diperbaiki sistem matchmakingnya kalau mau playernya nyaman🙂",2,Negatif
"Tolong dong kalo matchmaking nya di kasih yang seimbang jangan tim musuh jago tim gwnya bot, tolong banget lah maen kayak ginian bukannya rileks malah buat stress Dan dark system nya tolong di kurangin lah gw udah kena dark system dari 2-3 minggu yang lalu",1,Negatif
"Demi apa coba update berkali-kali tetapi kualitas game nya sangat di bawah jaringan bagus tapi sering ngelag, crush, ngeframe dan pihak moonton beralasan akan meningkatkan lagi game nya dan memperbaiki masalah jaringan tpi nyatanya apa malahan skin trus yang dibuat terus di rilis soal jaringan nya di PHP",1,Negatif
"Tiap mau naik rank ada aja tim yg gk bener afk lah, ngefeed lah, cuman bisa 1 hero lah, sedangkan temen temen saya dapet tim selalu jago. Tiap saya main dapet tim dark sistem itupun klo mereka main gk bener cuman kredit skor turun. Saya minta tolong ini game sebenernya bagus tapi keseimbangan antara 2 tim yang selalu tidak imbang",1,Negatif
Kenapa sih setiap kali main selalu crash &lag terus pas udh nggak kek gitu tau tau mati di turet.nah pas lagi lawan musuh lag nya mulai jadi kalah kan.ngecrash terus padahal game (yang lain) udh . . . . . . . . . . . . . . . . .kuhapusngeselin terus pas lagi mau ngetik pas war malah crash (susah amat sih ngetik doang😑)(pasti dibuka🗿💀💀🆘)pas main magic chess lagnya minta ampun yang tadinya senang jadi marah(😡).,2,Negatif
"Dear monton bagus sih bagus tapi keadilannya itu monton kadang aku main udh ws setelah ws itu pasti kalah apalagi kalah nya aneh, menit awal jaringan tinggi trs susah mau maen sampai klo udh kalah poin jauh ato hampir KLH itu real tiba tiba turun ping dan enak, jadi kan gk guna meskipun enak klo kalah jauh tolong jangan munyusahkan player yg habis ws plis................!!!!!!! .",2,Negatif
"Sangat mengecewakan, tidak sesuai dengan status pemain selalu di berikan player2 bodoh, kalah disebabkan sistem akun gua di berikan bug ketika bermain, parah game cacat terhadap pemilihan matchmaking, sistem harusnya bisa membaca statistik plyer roam exp mid jngler gold, nah kan tinggal pertemukan ajah dengan roll seperti itu ini malah kadang jungler 3 mm 2 mid2 roam ga ada kan aneh sumpah anjhim bnget sistemnya",1,Negatif
"Moonton tolong lah perbaiki sistem matchmaking di game ini, karena sistem matchmaking yang tidak adil dengan tim yang tidak tau cara bermain melawan musuh yang sudah pro itu sangat tidak adil dan bisa membuat player lain tidak akan tertarik lagi dengan game ini jika sistem matchmaking nya tidak segera diperbaiki, tidak usah pikirkan tentang event-event yang lain, cukup perbaiki dulu saja sistem matchmaking nya!",1,Negatif
"Bener bener sangat mengecewakan ngga kaya dulu , yang sekarang kebanyakan up dan hero"" juga banyak yang tidak masuk akal dari segi skill dan demage , dan sekarang juga setiap main selalu dapet tim yang bikin emosi main pada ngasal padahal di rank mythic tapi mainnya pada kaya baru belajar pembagian tim nya ga sesuai, musuh slalu dpt tim bagus tp tim sendiri kya dpt tim bott trus , dari segi sinyal juga , ping bagus ketika tim fight bisa ngelag jaringn tiba2 hilang, uninstall lma2 klo kya gtu mlu",1,Negatif
"Apa ni game makin lama makin rusak, baru kali ini ada masalah setelah sekian lamanya saya main, ayolah dev kenapa selalu hero geraknya sendiri di in-game terus tiba tiba pingnya naik dan diinfokan ""koneksi terputus"" padahal kondisi jaringan saya baik baik saja, di tambah lagi sistem matchmaking yang tidak seimbang, kenapa sih makin update makin bertambah masalah, perbaikilah servernya wahai moonton",1,Negatif
"Sebenar nya dari voice/suara hero di mobile legends itu bagus sih, cuman masalah nya player nya pada bosen pake voice yang bahasa indonesia doang, jadi update besok player nya bebas lah pilih voice hero nya, kalo emang player nya pengen pake yang voice nya inggris doang, jangan download data voice yang lain lagi min kayak maksa banget min download voice yang bahasa indonesia, you understand moonton !!!",1,Negatif
"dear moonton, saya sering mengalami crash pada saat loading screen atau memulai pertandingan, saya sama sekali tidak berniat untuk melakukan AFK, tolong di perbaiki masalah yg sering saya alami, tolong juga pengurangan kredit score tu ngotak di, gara"" kredit score saya terlalu rendah saya tidak bisa bermain di ranked terimakasih",1,Negatif
Dri pengecekan jaringan semua baik. Lalu knpa saat match berlangsung tidak sesuai dg deteksi jaringan saat pengecekan.bahkn terlampau jauh apalagi saat war berjalan.lag nya parah.😌,1,Negatif
"saya gatau dari hp saya apa gimana, setiap update pasti selalu kedatangan bug baru, padahal udh di bersihin berkali kali, bahkan pakai grafik yang rendah. tapi selalu lag, bug, teks suka hilang, saat draft pick apa lagi, saya jadi tidak ikutan ngeban hero. wifi saya juga baik baik saja, bahkan saya double pakai kuota, masih saja ngebug dan lag. Tolong ya Moonton, hanya game ini yang bisa nemenin saya saat saya kesepian.",1,Negatif
"Tim match making gak seimbang, sering di beri tim yang pemikirannya agak nyeleneh. Kalo gak d perbaikin cara match makingnya, kemungkinan besar banyak player berpindah ke game sebelah. gw lose streak 15 kali gara gara match making yg kurang seimbang",1,Negatif
"hero ling dan juga fanny, tolong lah di hilangkan untuk hero yg 2 ini, kenapa? game play 2 hero ini berbeda, dan susah ketika war, unlock pun susah, karna apa ulti mereka ada ulti untuk menjauh pergi dan susah untuk di kejar ketika sudah sekarat, masih bisa hidup kabur dgn mengandalkan ulti dan itu susah untuk di kejar karna jarak, buatlah nyaman dalam bermain dan game play minimal di buat /hero itu di buat seimbang!!",1,Negatif
"Sangat tidak seimbang gamenya mohon moonton untuk di perbaiki sistemnya lebih baik sistem ml yg dulu dari pada sekarang, kalau dulu walaupun berbeda rank tapi sama sama jago tapi kalau sekarang berat sebelah. Semoga kedepannya bisa lebih baik lagi..",1,Negatif
"Semakin lama semakin jelek,dari sistem matchmaking gak masuk akal,setiap main solo masa gw dikasih tim yang kayak bot sedangkan musuhnya pro players semua,ayolah moonton perbaiki sistem yg seperti itu,saya bermain game ini buat mencari kesenangan,kalau mlbb masih seperti ini lebih baik uninstal pindah kegame lain,buat kalian mending main game lain dari pada game ini,cape sama sistem yg gak masuk di akal",1,Negatif
"Jujur sebenarnya game nya bagus tapi kok sering dark sistem yah, kalau gak dikasih tim beban ya dikasih musuh pro player alumni mitik. Tolonglah moooton saya capek. Apalagi pas main padahal cuma ketik kata kata sopan biasa ga berkata kasar tapi nyatanya kena pelanggaran, kadang ga afk tiba tiba kena pelanggaran. Btw jaringan juga sering bermasalah padahal pakai WiFi lancar jaya tau tau muncul menyambung kan ulang. Gws moonton, semoga lu segera sadar menghilangkan dark sistem yang tidak berguna.",1,Negatif
"Hahaha kocak ya sekarang sistem solo udh ga kayak dlu lagi , kebaca banget sistem nya menang kalah menang kalah doang hahaha, dikasih satu player yang kaya bot, gimana mau menang, giliran tim bagus musuhnya gantian ada yng bot, apalah ini sistem nya , ga kaya dlu main solo dapet tim bagus musuhnya bagus juga jadi makin menantang. Tolong bikin sistem yang menantang.",1,Negatif
"Yang selalu jadi masalah ketika bermain itu adalah sinyal internet yang sering terputus dari server sehingga mengharuskan untuk memuat ulang gamenya, ketika pertandingan sering sekali terjadi lag serta frame drop yang sangat mengganggu, saya mohon untuk pihak developer segera memperbaiki masalah terkait sinyal agar meningkatkan kenyamanan ketika bermain.",1,Negatif
Gatau sekarang moonton kenapa dulu kalo kita mau main itu koneksi nya bagus sekarang harus coba 2x baru bisa masuk match dan loading in-game nya lama nanti kalo kita keluar terus masuk lagi dibilang afk padahal itu lama bet kadang aja ngetuck di 2% padahal internet sama ruang penyimpanan masih aman tolong lah di perbaiki jangan makin kesini makin ga karuan 😭🙏🏻🙏🏻,1,Negatif
"Selalu ngelag, padahal sinyal gw bagus, mending game moba lain, gw main kalah Mulu bukan karena gw ga bisa main tapi karena sinyal yang lag tiba tiba, sering banget lose streak cuma karena ngelag, kondisi udah menangis tapi tiba tiba lag dan kalah, game cuma mata duitan tapi ga pernah perbaiki sistem matchmaking",1,Negatif
Match gak jelas. Dapet tim sering ngetrol sedangkan tim lawan jagonya minta ampun. Apa² mahal apa² susah.. Sinyal kadang bagus begitu musuh mendekat kadang ping kuning.. Maksudnya apa ini game.. Gw main udh dr s3 cuk yg bener aja.. Pindah Game sebelah lama² inimah,1,Negatif
Sebenernya saya suka sama game ini udh main dari 2019 tapi why knp matchmaking selalu gk adil kadang tim kita noob dikasih musuh yg jago dan ada 1 lagi koneksi atau jaringan pas main gk stabil padahal udh beli data Atau wifi udah kenceng tapi sering disconnect pas udah connect lagi eh mati pls lah perbaikan 2 masalah itu kalau didiemin rating makin nurun dan player jadi malas main pls lah perbaikin 2 masalah itu:(,1,Negatif
"Game nya udah bagus ,, tpi ya tolong kalo ngasih tim tu yang imbang masa aku klo dapet tim selalu BBN dan setiap kali main pasti kalah terus sekali menang kalah nya berturut² intinya klo kasih tim usahakan yang imbang, padahal sinyal nya jelek tpi di kasih keterangan bagus kan aneh, menang satu kali lose berkali-kali",1,Negatif
"Sistem matchnya tidak seimbang, jaringan tidak stabil, sering drop fps, tim dan player yang membuat kerusakan atau negatif pada permainan tidak mendapatkan tindakan hukuman tetapi malah sebaliknya yang mendapatkan tindakan hukuman yaitu tim dan player yang membuat permainan positif (laporan yang tidak akurat) yang membuat kerugian pada player yang sudah bermain lama dan fokus. Tolong kepada tim maupun developer untuk bisa membuat perbaharuan pada permasalahan ini secepatnya. Terima kasih",1,Negatif
